CongNumb,Year,ICPSR,District,State,State_abbrv,State_full,lookup,Dist_lat,Dist_long,ST_lat,ST_long,Party,House,Party_name,Name,IdeologicalRank,TotalReceipts,FEC_YR_lookup,RepName_FEC,URL_FEC,Rep_Lookup,RepName_ipcsr
110,2008,29316,31,CALIFOR,CA,California,110_CA_31,34.048351,-118.2943,36.17,-119.7462,100,House of Representatives,Democrat,BECERRA,-0.465,1557665.06,"BECERRA, X_2008","BECERRA, XAVIER",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA30143&tabIndex=1,"Becerra, Xa","Becerra, Xavier"
111,2010,29316,31,CALIFOR,CA,California,111_CA_31,34.048351,-118.2943,36.17,-119.7462,100,House of Representatives,Democrat,BECERRA,-0.45,1716196.21,"BECERRA, X_2010","BECERRA, XAVIER",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA30143&tabIndex=1,"Becerra, Xa","Becerra, Xavier"
112,2012,29316,31,CALIFOR,CA,California,112_CA_31,34.08397,-118.241811,36.17,-119.7462,100,House of Representatives,Democrat,BECERRA,-0.434,1849999.56,"BECERRA, X_2012","BECERRA, XAVIER",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA30143&tabIndex=1,"Becerra, Xa","Becerra, Xavier"
111,2010,40900,00,ALASKA,AK,Alaska,111_AK_00,61.385,-152.2683,61.385,-152.2683,100,Senate,Democrat,BEGICH,-0.278,606837,"BEGICH, MA_2010","BEGICH, MARK",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8AK00090&tabIndex=1,"Begich, Ma","Begich, Mark"
112,2012,40900,00,ALASKA,AK,Alaska,112_AK_00,61.385,-152.2683,61.385,-152.2683,100,Senate,Democrat,BEGICH,-0.278,1442039,"BEGICH, MA_2012","BEGICH, MARK",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8AK00090&tabIndex=1,"Begich, Ma","Begich, Mark"
112,2012,21141,01,MICHIGA,MI,Michigan,112_MI_01,45.965892,-86.073343,43.3504,-84.5603,200,House of Representatives,Republican,BENISHEK,0.897,2224860.19,"BENISHEK, _2012","BENISHEK, DANIEL J",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MI01088&tabIndex=1,"Benishek, Da","Benishek, Dan"
111,2010,40910,00,COLORAD,CO,Colorado,111_CO_00,39.0646,-105.3272,39.0646,-105.3272,100,Senate,Democrat,BENNET,-0.248,0,"BENNETT, M_2010","BENNETT, MICHAEL S MIKE",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2FL11083&tabIndex=1,"Bennett, Mi","Bennett, Michael"
112,2012,40910,00,COLORAD,CO,Colorado,112_CO_00,39.0646,-105.3272,39.0646,-105.3272,100,Senate,Democrat,BENNET,-0.248,2500,"BENNETT, M_2012","BENNETT, MICHAEL S MIKE",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2FL11083&tabIndex=1,"Bennett, Mi","Bennett, Michael"
110,2008,49307,00,UTAH,UT,Utah,110_UT_00,40.1135,-111.8535,40.1135,-111.8535,200,Senate,Republican,BENNETT,0.349,0,"BENNETT, R_2008","BENNETT, ROBERT F",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2UT00104&tabIndex=1,"Bennett, Ro","Bennett, Robert F."
111,2010,49307,00,UTAH,UT,Utah,111_UT_00,40.1135,-111.8535,40.1135,-111.8535,200,Senate,Republican,BENNETT,0.352,3007473,"BENNETT, R_2010","BENNETT, ROBERT F",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2UT00104&tabIndex=1,"Bennett, Ro","Bennett, Robert F."
112,2012,21160,01,NORTH D,ND,North Dakota,112_ND_01,47.44217,-100.460816,47.5362,-99.793,200,House of Representatives,Republican,BERG,0.483,6502926,"BERG, RICH_2012","BERG, RICHARD A",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0ND00135&tabIndex=1,"Berg, Ri","Berg, Rick"
110,2008,29922,01,NEVADA,NV,Nevada,110_NV_01,36.206419,-115.12318,38.4199,-117.1219,100,House of Representatives,Democrat,BERKLEY,-0.284,2164791.88,"BERKLEY, S_2008","BERKLEY, SHELLEY",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NV01071&tabIndex=1,"Berkley, Sh","Berkley, Shelley"
111,2010,29922,01,NEVADA,NV,Nevada,111_NV_01,36.206419,-115.12318,38.4199,-117.1219,100,House of Representatives,Democrat,BERKLEY,-0.28,2232437.75,"BERKLEY, S_2010","BERKLEY, SHELLEY",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NV01071&tabIndex=1,"Berkley, Sh","Berkley, Shelley"
112,2012,29922,01,NEVADA,NV,Nevada,112_NV_01,36.226615,-115.178752,38.4199,-117.1219,100,House of Representatives,Democrat,BERKLEY,-0.276,10548285.54,"BERKLEY, S_2012","BERKLEY, SHELLEY",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NV01071&tabIndex=1,"Berkley, Sh","Berkley, Shelley"
110,2008,15005,28,CALIFOR,CA,California,110_CA_28,34.122058,-118.3379,36.17,-119.7462,100,House of Representatives,Democrat,BERMAN,-0.356,1191008.58,"BERMAN, HO_2008","BERMAN, HOWARD L.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA26026&tabIndex=1,"Berman, Ho","Berman, Howard L."
111,2010,15005,28,CALIFOR,CA,California,111_CA_28,34.122058,-118.3379,36.17,-119.7462,100,House of Representatives,Democrat,BERMAN,-0.347,1914073.09,"BERMAN, HO_2010","BERMAN, HOWARD L.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA26026&tabIndex=1,"Berman, Ho","Berman, Howard L."
112,2012,15005,28,CALIFOR,CA,California,112_CA_28,34.191786,-118.418707,36.17,-119.7462,100,House of Representatives,Democrat,BERMAN,-0.339,4686484.25,"BERMAN, HO_2012","BERMAN, HOWARD L.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA26026&tabIndex=1,"Berman, Ho","Berman, Howard L."
111,2010,29702,01,ARKANSA,AR,Arkansas,111_AR_01,35.629555,-89.86945,34.9513,-92.3809,100,House of Representatives,Democrat,BERRY,-0.326,431118,"BERRY, MAR_2010","BERRY, MARION",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6AR01072&tabIndex=1,"Berry, Ma","Berry, Marion"
110,2008,29702,01,ARKANSA,AR,Arkansas,110_AR_01,35.629555,-89.86945,34.9513,-92.3809,100,House of Representatives,Democrat,BERRY,-0.312,1166379.03,"BERRY, MAR_2008","BERRY, MARION",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6AR01072&tabIndex=1,"Berry, Mari","Berry, Marion"
110,2008,14101,00,DELAWAR,DE,Delaware,110_DE_00,39.3498,-75.5148,39.3498,-75.5148,100,Senate,Democrat,BIDEN,-0.284,1453307,"BIDEN, JOS_2008","BIDEN, JOSEPH R JR",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8DE00012&tabIndex=1,"Biden, Jo","Biden, Joseph R., Jr."
110,2008,29912,13,ILLINOI,IL,Illinois,110_IL_13,41.676028,-87.98258,40.3363,-89.0022,200,House of Representatives,Republican,BIGGERT,0.623,1424182.4,"BIGGERT, J_2008","BIGGERT, JUDY",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IL13069&tabIndex=1,"Biggert, Ju","Biggert, Judy."
111,2010,29912,13,ILLINOI,IL,Illinois,111_IL_13,41.676028,-87.98258,40.3363,-89.0022,200,House of Representatives,Republican,BIGGERT,0.634,1584516.56,"BIGGERT, J_2010","BIGGERT, JUDY",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IL13069&tabIndex=1,"Biggert, Ju","Biggert, Judy."
112,2012,29912,13,ILLINOI,IL,Illinois,112_IL_13,41.687951,-88.051699,40.3363,-89.0022,200,House of Representatives,Republican,BIGGERT,0.646,2909765.79,"BIGGERT, J_2012","BIGGERT, JUDY",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IL13069&tabIndex=1,"Biggert, Ju","Biggert, Judy."
110,2008,29508,50,CALIFOR,CA,California,110_CA_50,33.026742,-117.27816,36.17,-119.7462,200,House of Representatives,Republican,BILBRAY,0.752,1366329.03,"BILBRAY, B_2008","BILBRAY, BRIAN P",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA49032&tabIndex=1,"Bilbray, Br","Bilbray, Brian P."
111,2010,29508,50,CALIFOR,CA,California,111_CA_50,33.026742,-117.27816,36.17,-119.7462,200,House of Representatives,Republican,BILBRAY,0.797,1207756.97,"BILBRAY, B_2010","BILBRAY, BRIAN P",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA49032&tabIndex=1,"Bilbray, Br","Bilbray, Brian P."
112,2012,29508,50,CALIFOR,CA,California,112_CA_50,33.040958,-117.199791,36.17,-119.7462,200,House of Representatives,Republican,BILBRAY,0.842,2659541.26,"BILBRAY, B_2012","BILBRAY, BRIAN P",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA49032&tabIndex=1,"Bilbray, Br","Bilbray, Brian P."
110,2008,20758,09,FLORIDA,FL,Florida,110_FL_09,28.119579,-82.451959,27.8333,-81.717,200,House of Representatives,Republican,BILIRAKI,0.554,1494539,"BILIRAKIS,_2008","BILIRAKIS, GUS MICHAEL",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL09070&tabIndex=1,"Bilirakis, Gu","Bilirakis, Gus"
111,2010,20758,09,FLORIDA,FL,Florida,111_FL_09,28.119579,-82.451959,27.8333,-81.717,200,House of Representatives,Republican,BILIRAKI,0.554,1088911.24,"BILIRAKIS,_2010","BILIRAKIS, GUS MICHAEL",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL09070&tabIndex=1,"Bilirakis, Gu","Bilirakis, Gus"
112,2012,20758,09,FLORIDA,FL,Florida,112_FL_09,28.104167,-82.475234,27.8333,-81.717,200,House of Representatives,Republican,BILIRAKI,0.554,758988.49,"BILIRAKIS,_2012","BILIRAKIS, GUS MICHAEL",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL09070&tabIndex=1,"Bilirakis, Gu","Bilirakis, Gus"
110,2008,14912,00,NEW MEX,NM,New Mexico,110_NM_00,34.8375,-106.2371,34.8375,-106.2371,100,Senate,Democrat,BINGAMAN,-0.34,0,---No Data_2008,---No Data Available---,---No Data Available---,"Bingaman, Je","Bingaman, Jeff"
111,2010,14912,00,NEW MEX,NM,New Mexico,111_NM_00,34.8375,-106.2371,34.8375,-106.2371,100,Senate,Democrat,BINGAMAN,-0.346,0,---No Data_2010,---No Data Available---,---No Data Available---,"Bingaman, Je","Bingaman, Jeff"
112,2012,14912,00,NEW MEX,NM,New Mexico,112_NM_00,34.8375,-106.2371,34.8375,-106.2371,100,Senate,Democrat,BINGAMAN,-0.353,0,---No Data_2012,---No Data Available---,---No Data Available---,"Bingaman, Je","Bingaman, Jeff"
110,2008,20357,01,UTAH,UT,Utah,110_UT_01,40.876312,-111.87249,40.1135,-111.8535,200,House of Representatives,Republican,BISHOP,0.686,309556.69,"BISHOP, RO_2008","BISHOP, ROBERT",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2UT01094&tabIndex=1,"Bishop, Ro","Bishop, Rob"
111,2010,20357,01,UTAH,UT,Utah,111_UT_01,40.876312,-111.87249,40.1135,-111.8535,200,House of Representatives,Republican,BISHOP,0.715,278327.47,"BISHOP, RO_2010","BISHOP, ROBERT",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2UT01094&tabIndex=1,"Bishop, Ro","Bishop, Rob"
112,2012,20357,01,UTAH,UT,Utah,112_UT_01,40.94871,-112.726568,40.1135,-111.8535,200,House of Representatives,Republican,BISHOP,0.745,353367.37,"BISHOP, RO_2012","BISHOP, ROBERT",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2UT01094&tabIndex=1,"Bishop, Ro","Bishop, Rob"
110,2008,29339,02,GEORGIA,GA,Georgia,110_GA_02,32.563544,-84.2461,32.9866,-83.6487,100,House of Representatives,Democrat,BISHOP,-0.23,1062315.69,"BISHOP, SA_2008","BISHOP, SANFORD D JR.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2GA02031&tabIndex=1,"Bishop, Sa","Bishop, Sanford D., Jr."
111,2010,29339,02,GEORGIA,GA,Georgia,111_GA_02,32.563544,-84.2461,32.9866,-83.6487,100,House of Representatives,Democrat,BISHOP,-0.22,1485600.01,"BISHOP, SA_2010","BISHOP, SANFORD D JR.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2GA02031&tabIndex=1,"Bishop, Sa","Bishop, Sanford D., Jr."
112,2012,29339,02,GEORGIA,GA,Georgia,112_GA_02,31.686456,-84.334949,32.9866,-83.6487,100,House of Representatives,Democrat,BISHOP,-0.211,1290956,"BISHOP, SA_2012","BISHOP, SANFORD D JR.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2GA02031&tabIndex=1,"Bishop, Sa","Bishop, Sanford D., Jr."
110,2008,20338,01,NEW YOR,NY,New York,110_NY_01,41.261936,-72.00708,42.1497,-74.9384,100,House of Representatives,Democrat,BISHOP,-0.323,1391806.92,"BISHOP, TI_2008","BISHOP, TIMOTHY",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NY01067&tabIndex=1,"Bishop, Ti","Bishop, Timothy"
111,2010,20338,01,NEW YOR,NY,New York,111_NY_01,41.261936,-72.00708,42.1497,-74.9384,100,House of Representatives,Democrat,BISHOP,-0.313,3066830.74,"BISHOP, TI_2010","BISHOP, TIMOTHY",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NY01067&tabIndex=1,"Bishop, Ti","Bishop, Timothy"
112,2012,20338,01,NEW YOR,NY,New York,112_NY_01,40.983885,-72.549522,42.1497,-74.9384,100,House of Representatives,Democrat,BISHOP,-0.303,2731218.03,"BISHOP, TI_2012","BISHOP, TIMOTHY",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NY01067&tabIndex=1,"Bishop, Ti","Bishop, Timothy"
112,2012,21180,06,TENNESS,TN,Tennessee,112_TN_06,36.129341,-86.136284,35.7449,-86.7489,200,House of Representatives,Republican,BLACK,0.685,3511129.66,"BLACK, DIA_2012","BLACK, DIANE LYNN",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0TN06257&tabIndex=1,"Black, Di","Black, Diane"
110,2008,20351,07,TENNESS,TN,Tennessee,110_TN_07,35.856372,-86.66189,35.7449,-86.7489,200,House of Representatives,Republican,BLACKBURN,0.783,1246329.08,"BLACKBURN,_2008","BLACKBURN, MARSHA MRS.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TN06030&tabIndex=1,"Blackburn, Ma","Blackburn, Marsha"
111,2010,20351,07,TENNESS,TN,Tennessee,111_TN_07,35.856372,-86.66189,35.7449,-86.7489,200,House of Representatives,Republican,BLACKBURN,0.787,1563192.71,"BLACKBURN,_2010","BLACKBURN, MARSHA MRS.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TN06030&tabIndex=1,"Blackburn, Ma","Blackburn, Marsha"
112,2012,20351,07,TENNESS,TN,Tennessee,112_TN_07,35.473015,-88.288098,35.7449,-86.7489,200,House of Representatives,Republican,BLACKBURN,0.792,1779731.37,"BLACKBURN,_2012","BLACKBURN, MARSHA MRS.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TN06030&tabIndex=1,"Blackburn, Ma","Blackburn, Marsha"
110,2008,29588,03,OREGON,OR,Oregon,110_OR_03,45.428663,-122.3809,44.5672,-122.1269,100,House of Representatives,Democrat,BLUMENAU,-0.478,1181684.82,BLUMENAUER_2008,"BLUMENAUER, EARL",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OR03064&tabIndex=1,"Blumenauer, Ea","Blumenauer, Earl"
111,2010,29588,03,OREGON,OR,Oregon,111_OR_03,45.428663,-122.3809,44.5672,-122.1269,100,House of Representatives,Democrat,BLUMENAU,-0.492,1286059.09,BLUMENAUER_2010,"BLUMENAUER, EARL",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OR03064&tabIndex=1,"Blumenauer, Ea","Blumenauer, Earl"
112,2012,29588,03,OREGON,OR,Oregon,112_OR_03,45.431498,-122.246103,44.5672,-122.1269,100,House of Representatives,Democrat,BLUMENAU,-0.506,1185141.92,BLUMENAUER_2012,"BLUMENAUER, EARL",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6OR03064&tabIndex=1,"Blumenauer, Ea","Blumenauer, Earl"
112,2012,41101,00,CONNECT,CT,Connecticut,112_CT_00,41.5834,-72.7622,41.5834,-72.7622,100,Senate,Democrat,BLUMENTHAL,-0.418,223743.46,BLUMENTHAL_2012,"BLUMENTHAL, RICHARD",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0CT00177&tabIndex=1,"Blumenthal, Ri","Blumenthal, Richard"
110,2008,29735,07,MISSOUR,MO,Missouri,110_MO_07,37.326648,-94.31032,38.4623,-92.302,200,House of Representatives,Republican,BLUNT,0.652,2580064.2,"BLUNT, ROY_2008","BLUNT, ROY",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MO07128&tabIndex=1,"Blunt, Ro","Blunt, Roy"
111,2010,29735,07,MISSOUR,MO,Missouri,111_MO_07,37.326648,-94.31032,38.4623,-92.302,200,House of Representatives,Republican,BLUNT,0.665,11978673,"BLUNT, ROY_2010","BLUNT, ROY",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MO07128&tabIndex=1,"Blunt, Ro","Blunt, Roy"
112,2012,29735,00,MISSOUR,MO,Missouri,112_MO_00,38.4623,-92.302,38.4623,-92.302,200,Senate,Republican,BLUNT,0.393,1115367,"BLUNT, ROY_2012","BLUNT, ROY",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MO07128&tabIndex=1,"Blunt, Ro","Blunt, Roy"
111,2010,20943,16,OHIO,OH,Ohio,111_OH_16,40.80066,-81.699683,40.3736,-82.7755,100,House of Representatives,Democrat,BOCCIERI,-0.184,2071651.84,"BOCCIERI, _2010","BOCCIERI, JOHN A",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OH16058&tabIndex=1,"Boccieri, Jo","Boccieri, John A."
110,2008,29137,08,OHIO,OH,Ohio,110_OH_08,39.575126,-84.7905,40.3736,-82.7755,200,House of Representatives,Republican,BOEHNER,0.717,5161991.51,"BOEHNER, J_2008","BOEHNER, JOHN A",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OH08029&tabIndex=1,"Boehner, Jo","Boehner, John A."
111,2010,29137,08,OHIO,OH,Ohio,111_OH_08,39.575126,-84.7905,40.3736,-82.7755,200,House of Representatives,Republican,BOEHNER,0.739,9796947.05,"BOEHNER, J_2010","BOEHNER, JOHN A",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OH08029&tabIndex=1,"Boehner, Jo","Boehner, John A."
110,2008,15501,00,MISSOUR,MO,Missouri,110_MO_00,38.4623,-92.302,38.4623,-92.302,200,Senate,Republican,BOND,0.314,0,---No Data_2008,---No Data Available---,---No Data Available---,"Bond, Ch","Bond, Christopher S."
111,2010,15501,00,MISSOUR,MO,Missouri,111_MO_00,38.4623,-92.302,38.4623,-92.302,200,Senate,Republican,BOND,0.317,0,---No Data_2010,---No Data Available---,---No Data Available---,"Bond, Ch","Bond, Christopher S."
110,2008,20300,01,ALABAMA,AL,Alabama,110_AL_01,31.737883,-87.17442,32.799,-86.8073,200,House of Representatives,Republican,BONNER,0.525,842275.45,"BONNER, JO_2008","BONNER, JO",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2AL01077&tabIndex=1,"Bonner, Jo","Bonner, Jo"
111,2010,20300,01,ALABAMA,AL,Alabama,111_AL_01,31.737883,-87.17442,32.799,-86.8073,200,House of Representatives,Republican,BONNER,0.493,913052.62,"BONNER, JO_2010","BONNER, JO",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2AL01077&tabIndex=1,"Bonner, Jo","Bonner, Jo"
112,2012,20300,01,ALABAMA,AL,Alabama,112_AL_01,31.032933,-87.790581,32.799,-86.8073,200,House of Representatives,Republican,BONNER,0.46,1140566.63,"BONNER, JO_2012","BONNER, JO",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2AL01077&tabIndex=1,"Bonner, Jo","Bonner, Jo"
110,2008,29775,45,CALIFOR,CA,California,110_CA_45,33.752886,-116.055617,36.17,-119.7462,200,House of Representatives,Republican,BONO,0.636,0,---No Data_2008,---No Data Available---,---No Data Available---,"Bono, Ma","Bono, Mary"
111,2010,29775,45,CALIFOR,CA,California,111_CA_45,33.752886,-116.055617,36.17,-119.7462,200,House of Representatives,Republican,BONO MACK,0.664,0,---No Data_2010,---No Data Available---,---No Data Available---,"Bono, Ma","Bono, Mary"
112,2012,29775,45,CALIFOR,CA,California,112_CA_45,33.73213,-115.73736,36.17,-119.7462,200,House of Representatives,Republican,BONO MACK,0.691,0,---No Data_2012,---No Data Available---,---No Data Available---,"Bono, Ma","Bono, Mary"
110,2008,20101,03,ARKANSA,AR,Arkansas,110_AR_03,36.483329,-92.81449,34.9513,-92.3809,200,House of Representatives,Republican,BOOZMAN,0.572,396812.34,"BOOZMAN, J_2008","BOOZMAN, JOHN NICHOLS",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2AR03176&tabIndex=1,"Boozman, Jo","Boozman, John"
111,2010,20101,03,ARKANSA,AR,Arkansas,111_AR_03,36.483329,-92.81449,34.9513,-92.3809,200,House of Representatives,Republican,BOOZMAN,0.592,3680708,"BOOZMAN, J_2010","BOOZMAN, JOHN NICHOLS",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2AR03176&tabIndex=1,"Boozman, Jo","Boozman, John"
112,2012,20101,00,ARKANSA,AR,Arkansas,112_AR_00,34.9513,-92.3809,34.9513,-92.3809,200,Senate,Republican,BOOZMAN,0.448,0,"BOOZMAN, J_2012","BOOZMAN, JOHN NICHOLS",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2AR03176&tabIndex=1,"Boozman, Jo","Boozman, John"
110,2008,20523,02,OKLAHOM,OK,Oklahoma,110_OK_02,34.252682,-96.43358,35.5376,-96.9247,100,House of Representatives,Democrat,BOREN,-0.07,1748483.81,"BOREN, DAV_2008","BOREN, DAVID D",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4OK02089&tabIndex=1,"Boren, Da","Boren, Dan"
111,2010,20523,02,OKLAHOM,OK,Oklahoma,111_OK_02,34.252682,-96.43358,35.5376,-96.9247,100,House of Representatives,Democrat,BOREN,-0.07,1615295.71,"BOREN, DAV_2010","BOREN, DAVID D",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4OK02089&tabIndex=1,"Boren, Da","Boren, Dan"
112,2012,20523,02,OKLAHOM,OK,Oklahoma,112_OK_02,35.16764,-95.429676,35.5376,-96.9247,100,House of Representatives,Democrat,BOREN,-0.07,264568,"BOREN, DAV_2012","BOREN, DAVID D",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4OK02089&tabIndex=1,"Boren, Da","Boren, Dan"
110,2008,29721,03,IOWA,IA,Iowa,110_IA_03,41.804875,-93.60475,42.0046,-93.214,100,House of Representatives,Democrat,BOSWELL,-0.237,1537396.03,"BOSWELL, L_2008","BOSWELL, LEONARD L.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IA03144&tabIndex=1,"Boswell, Le","Boswell, Leonard L."
111,2010,29721,03,IOWA,IA,Iowa,111_IA_03,41.804875,-93.60475,42.0046,-93.214,100,House of Representatives,Democrat,BOSWELL,-0.251,1519582.45,"BOSWELL, L_2010","BOSWELL, LEONARD L.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IA03144&tabIndex=1,"Boswell, Le","Boswell, Leonard L."
112,2012,29721,03,IOWA,IA,Iowa,112_IA_03,41.65512,-92.698985,42.0046,-93.214,100,House of Representatives,Democrat,BOSWELL,-0.266,1747775.66,"BOSWELL, L_2012","BOSWELL, LEONARD L.",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IA03144&tabIndex=1,"Boswell, Le","Boswell, Leonard L."
110,2008,15010,09,VIRGINI,VA,Virginia,110_VA_09,37.210663,-80.406172,37.768,-78.2057,100,House of Representatives,Democrat,BOUCHER,-0.199,1750970.3,"BOUCHER, F_2008","BOUCHER, FREDERICK C",http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2VA09010&tabIndex=1,"Boucher, Fr","Boucher, Frederick C."
